,dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
1558,wine,6,distance,manhattan,8,0.9703932584269662,0.969476758712666,0.9752357198748044,0.9714821428834742
1559,wine,6,distance,manhattan,9,0.970505617977528,0.9694806240597053,0.9753296165884194,0.9715352198830468
1560,wine,6,distance,euclidean,2,0.9570786516853934,0.9556583027147872,0.9634769634757696,0.9579875751192832
1561,wine,6,distance,euclidean,3,0.9600000000000004,0.9583710759627444,0.9661453442879498,0.9607818810439512
1562,wine,6,distance,euclidean,4,0.9620786516853934,0.9603299089025492,0.967962869022042,0.9628092175480176
1563,wine,6,distance,euclidean,5,0.9623033707865171,0.9606282458808741,0.9681602112676057,0.9630875705563128
1564,wine,6,distance,euclidean,6,0.9633146067415732,0.9616445197808074,0.9691627543035992,0.9641103666514022
1565,wine,6,distance,euclidean,7,0.9626966292134832,0.9609559009916812,0.968533841940532,0.9634610068798982
1566,wine,6,distance,euclidean,8,0.9638764044943822,0.9621370419396468,0.9696547339593112,0.9646503861526924
1567,wine,6,distance,euclidean,9,0.9634269662921348,0.9616245543594056,0.9692791471048512,0.9641809801394776
1568,wine,6,sqrt-order,manhattan,2,0.9717977528089886,0.9710674216413688,0.9763166925280496,0.9728543246588036
1569,wine,6,sqrt-order,manhattan,3,0.971011235955056,0.9701094345540912,0.9756976108060796,0.9720366428218548
1570,wine,6,sqrt-order,manhattan,4,0.9699438202247193,0.9689841906831028,0.9748826291079812,0.970994950647372
1571,wine,6,sqrt-order,manhattan,5,0.9705617977528088,0.9695897236856365,0.9753765649452268,0.9715997468472426
1572,wine,6,sqrt-order,manhattan,6,0.971123595505618,0.970061934858114,0.9758685446009392,0.972123618591638
1573,wine,6,sqrt-order,manhattan,7,0.97061797752809,0.9695846781609824,0.9754235133020344,0.9716318361812806
1574,wine,6,sqrt-order,manhattan,8,0.9708988764044943,0.9699200648793894,0.975658255086072,0.9719421368383266
1575,wine,6,sqrt-order,manhattan,9,0.9714044943820224,0.9703691563154796,0.9761032863849765,0.9724174709308588
1576,wine,6,sqrt-order,euclidean,2,0.9581460674157304,0.9569294822619968,0.9644876130606616,0.9591298709195274
1577,wine,6,sqrt-order,euclidean,3,0.9601123595505621,0.9585461928473656,0.9663967136150232,0.9609408050803212
1578,wine,6,sqrt-order,euclidean,4,0.9619662921348316,0.9603267516778978,0.9680264449218854,0.962794370923158
1579,wine,6,sqrt-order,euclidean,5,0.9633146067415732,0.9616600356278208,0.9691852503912364,0.9641240935253584
1580,wine,6,sqrt-order,euclidean,6,0.9637640449438204,0.9620071227469618,0.9696733176838809,0.9645450799214832
1581,wine,6,sqrt-order,euclidean,7,0.9635955056179778,0.961834570143058,0.9695774647887324,0.9643926326433196
1582,wine,6,sqrt-order,euclidean,8,0.9637640449438204,0.9619485610826958,0.9696508215962439,0.9645143701743356
1583,wine,6,sqrt-order,euclidean,9,0.9630337078651688,0.9612487377553977,0.9690854851330202,0.9638177963876774
1584,wine,7,uniform,manhattan,2,0.9702808988764045,0.9696140566771172,0.9750715829818838,0.9714276917208464
1585,wine,7,uniform,manhattan,3,0.9737640449438204,0.9729994938893738,0.9780430724649214,0.9747705180345828
1586,wine,7,uniform,manhattan,4,0.9743258426966293,0.9733711610762624,0.978544600938967,0.9752373607375996
1587,wine,7,uniform,manhattan,5,0.9732022471910112,0.9720308729552242,0.9776056338028168,0.9740681753897968
1588,wine,7,uniform,manhattan,6,0.973876404494382,0.9728541796967108,0.9781690140845068,0.9748035901025704
1589,wine,7,uniform,manhattan,7,0.9716853932584268,0.9704722087673132,0.976338028169014,0.9725984706179176
1590,wine,7,uniform,manhattan,8,0.9717977528089886,0.9705538178536002,0.9764319248826292,0.9726951825084532
1591,wine,7,uniform,manhattan,9,0.9719662921348312,0.9707056244767136,0.9765727699530518,0.9728563735671436
1592,wine,7,uniform,euclidean,2,0.9596629213483148,0.9585255441142018,0.9656249336887616,0.9607380838968146
1593,wine,7,uniform,euclidean,3,0.9633146067415732,0.9618364433035212,0.9686950279833426,0.9641356109298268
1594,wine,7,uniform,euclidean,4,0.9658426966292136,0.964249151701545,0.9712692799925732,0.9666342242456296
1595,wine,7,uniform,euclidean,5,0.967359550561798,0.9657890228384064,0.9723535184743108,0.9680867039471012
1596,wine,7,uniform,euclidean,6,0.9670786516853934,0.9655042328813228,0.9723082942097028,0.9678489254074056
1597,wine,7,uniform,euclidean,7,0.9671348314606744,0.9654062392916484,0.9724227308294208,0.9678474226192768
1598,wine,7,uniform,euclidean,8,0.9676966292134832,0.9659248320435893,0.972982198748044,0.9683991952111316
1599,wine,7,uniform,euclidean,9,0.9691011235955056,0.9673865545101856,0.9741334115805949,0.9698029483347944
1600,wine,7,distance,manhattan,2,0.9711797752808988,0.9703796176634788,0.975762065329832,0.9722360409742749
1601,wine,7,distance,manhattan,3,0.9740449438202248,0.9732064656054926,0.9782587166122916,0.9750101035351432
1602,wine,7,distance,manhattan,4,0.973876404494382,0.9728096499016924,0.9781690140845068,0.9747541359353916
1603,wine,7,distance,manhattan,5,0.9737078651685394,0.9725317789632067,0.9780281690140844,0.974557628403446
1604,wine,7,distance,manhattan,6,0.9730337078651684,0.9718252720999744,0.9774647887323944,0.9738971332379059
1605,wine,7,distance,manhattan,7,0.9731460674157304,0.9718270587652182,0.9775586854460094,0.973963463319692
1606,wine,7,distance,manhattan,8,0.9723595505617976,0.9711621704419472,0.9769014084507042,0.9732611405783292
1607,wine,7,distance,manhattan,9,0.9721910112359549,0.9708718199166382,0.9767605633802816,0.9730510041608084
1608,wine,7,distance,euclidean,2,0.9587078651685396,0.9571296173005645,0.9647947667170632,0.9595981302856741
1609,wine,7,distance,euclidean,3,0.9643820224719102,0.962735700965638,0.9699558864486354,0.965128847572885
1610,wine,7,distance,euclidean,4,0.9653370786516856,0.9635550252894126,0.9708596920506086,0.9660366050293752
1611,wine,7,distance,euclidean,5,0.9648876404494384,0.9630834725504994,0.9704902555635128,0.9655682724807269
1612,wine,7,distance,euclidean,6,0.9650000000000004,0.9631301119130328,0.9705262128325508,0.9656495339457328
1613,wine,7,distance,euclidean,7,0.9654494382022476,0.9635418725637738,0.9710367762128326,0.9660914793342412
1614,wine,7,distance,euclidean,8,0.9664044943820228,0.964556761913098,0.9717353651096788,0.9670644363914876
1615,wine,7,distance,euclidean,9,0.96685393258427,0.9649608674558128,0.9721654929577463,0.9674909398417684
1616,wine,7,sqrt-order,manhattan,2,0.9693820224719102,0.96833583637785,0.97420113193284,0.9703229646283404
1617,wine,7,sqrt-order,manhattan,3,0.9728089887640452,0.9717926505733621,0.9772224543115569,0.9737377590034672
1618,wine,7,sqrt-order,manhattan,4,0.9730898876404496,0.9723006016632812,0.9773992566510172,0.9741054466825376
1619,wine,7,sqrt-order,manhattan,5,0.9733146067415732,0.9724692585930179,0.977654538341158,0.9743239927216588
1620,wine,7,sqrt-order,manhattan,6,0.9724719101123596,0.9715502991594576,0.9769503129890452,0.9734839474763156
1621,wine,7,sqrt-order,manhattan,7,0.9725280898876404,0.9717714016240121,0.976974765258216,0.9736088957104382
1622,wine,7,sqrt-order,manhattan,8,0.9743820224719102,0.973768453190078,0.9785915492957749,0.9755054619118954
1623,wine,7,sqrt-order,manhattan,9,0.9734831460674156,0.9727235179999936,0.9777953834115806,0.974552599839996
1624,wine,7,sqrt-order,euclidean,2,0.9576404494382024,0.9561034688147944,0.9639614996949684,0.9584370570217668
1625,wine,7,sqrt-order,euclidean,3,0.9587078651685396,0.957136491172626,0.964956450094162,0.9595341350551166
1626,wine,7,sqrt-order,euclidean,4,0.9601685393258428,0.9585919231124699,0.9665561424100156,0.9610231397319868
1627,wine,7,sqrt-order,euclidean,5,0.9587078651685396,0.9574238593025068,0.9652679968701094,0.9597315038612032
1628,wine,7,sqrt-order,euclidean,6,0.9595505617977532,0.9581647772173808,0.9661071987480441,0.9605331559264274
1629,wine,7,sqrt-order,euclidean,7,0.9594382022471912,0.9581159378332812,0.9659908059467917,0.9604670770584804
1630,wine,7,sqrt-order,euclidean,8,0.9602247191011238,0.9588344720000248,0.966648082942097,0.9612243661295968
1631,wine,7,sqrt-order,euclidean,9,0.9597752808988766,0.9584475727859196,0.9663624804381844,0.9608207470706644
1632,wine,8,uniform,manhattan,2,0.9637078651685392,0.9646304405220304,0.9694239045383412,0.965649340407534
1633,wine,8,uniform,manhattan,3,0.9726404494382024,0.9731693538612796,0.977091158059468,0.9742578113098808
1634,wine,8,uniform,manhattan,4,0.9726966292134832,0.9730766274555408,0.9770931142410014,0.9742518713387214
1635,wine,8,uniform,manhattan,5,0.9725280898876404,0.9728596120157976,0.976974765258216,0.9740863270607788
1636,wine,8,uniform,manhattan,6,0.9725842696629212,0.9726114882906658,0.9770892018779342,0.9740204513145602
1637,wine,8,uniform,manhattan,7,0.9729213483146067,0.9727818682297276,0.9773708920187794,0.974281210077996
1638,wine,8,uniform,manhattan,8,0.9717977528089888,0.9716230273746316,0.9764094287949924,0.9731769855973176
1639,wine,8,uniform,manhattan,9,0.9714606741573034,0.9711763884830942,0.976150234741784,0.9728024029789376
1640,wine,8,uniform,euclidean,2,0.9542696629213484,0.9545809410101068,0.9606925711519588,0.9559605998259708
1641,wine,8,uniform,euclidean,3,0.9569101123595508,0.9569250788907009,0.963075714172038,0.9584764728126942
1642,wine,8,uniform,euclidean,4,0.9604494382022472,0.9600885278894968,0.96629936871701,0.961800629293844
1643,wine,8,uniform,euclidean,5,0.9613483146067416,0.9607868472381704,0.96701509906899,0.9626164070846288
1644,wine,8,uniform,euclidean,6,0.9624157303370788,0.9618439270741824,0.9679071178483328,0.963662999784936
1645,wine,8,uniform,euclidean,7,0.9626404494382024,0.961896319983066,0.9680949112755628,0.9637970960760271
1646,wine,8,uniform,euclidean,8,0.9625280898876406,0.9618953406647875,0.9681905320813772,0.9637825848328144
1647,wine,8,uniform,euclidean,9,0.9632022471910112,0.9623475578574456,0.9686189358372456,0.9643257654341368
1648,wine,8,distance,manhattan,2,0.9703932584269662,0.9694533562921984,0.9751232394366196,0.9713682504676908
1649,wine,8,distance,manhattan,3,0.9709550561797752,0.9700663645363088,0.9756765569878784,0.9719745296368048
1650,wine,8,distance,manhattan,4,0.9729213483146067,0.9719895705814271,0.9773708920187794,0.9738979511703986
1651,wine,8,distance,manhattan,5,0.9723033707865169,0.9714026265808428,0.9768544600938964,0.9733293283602118
1652,wine,8,distance,manhattan,6,0.9727528089887642,0.9719637193895488,0.9772300469483568,0.973818257152456
1653,wine,8,distance,manhattan,7,0.9717415730337078,0.9709732195175502,0.9763849765258216,0.9728592863045172
1654,wine,8,distance,manhattan,8,0.9708988764044943,0.9700608937224634,0.975680751173709,0.9720059682095656
1655,wine,8,distance,manhattan,9,0.9706741573033708,0.9698269425121244,0.9754929577464788,0.9717870611988068
1656,wine,8,distance,euclidean,2,0.9579775280898878,0.956493470941844,0.9642349340866287,0.958844158256974
1657,wine,8,distance,euclidean,3,0.9616292134831462,0.959747395710084,0.9675013428025782,0.962298400039377
1658,wine,8,distance,euclidean,4,0.9647191011235956,0.962802448259054,0.9703364632237872,0.9653471816973822
1659,wine,8,distance,euclidean,5,0.9629775280898878,0.9611923012217459,0.9688940114320576,0.9637189391434762
1660,wine,8,distance,euclidean,6,0.9642696629213484,0.9625662676316596,0.9699158841940532,0.9650283854531384
1661,wine,8,distance,euclidean,7,0.9642696629213484,0.9625778852430747,0.9699383802816902,0.9650440378462868
1662,wine,8,distance,euclidean,8,0.963370786516854,0.9616624115564,0.9692996870109548,0.964171507258139
1663,wine,8,distance,euclidean,9,0.9641573033707864,0.9625250621742646,0.9698669796557121,0.9649752163382344
1664,wine,8,sqrt-order,manhattan,2,0.971629213483146,0.9706502267541096,0.9761370056497174,0.97257711626927
1665,wine,8,sqrt-order,manhattan,3,0.9730337078651684,0.9721018711557076,0.9774327438264236,0.9739962292891252
1666,wine,8,sqrt-order,manhattan,4,0.9744382022471909,0.9736618404137451,0.9786384976525822,0.9754528595891884
1667,wine,8,sqrt-order,manhattan,5,0.9725842696629212,0.9717834155878334,0.9770892018779342,0.9736502035884932
1668,wine,8,sqrt-order,manhattan,6,0.9725280898876404,0.9718078380917556,0.9770422535211268,0.9736413543103296
1669,wine,8,sqrt-order,manhattan,7,0.9719101123595504,0.9711569133064824,0.976525821596244,0.9730355085297038
1670,wine,8,sqrt-order,manhattan,8,0.9712359550561795,0.9703096330793908,0.9759624413145541,0.9722998381895082
1671,wine,8,sqrt-order,manhattan,9,0.97,0.9691579823283094,0.9749295774647888,0.9711383452135348
1672,wine,8,sqrt-order,euclidean,2,0.958932584269663,0.9575761853387754,0.9650937475133288,0.959870220266
1673,wine,8,sqrt-order,euclidean,3,0.9614606741573036,0.9598174836587124,0.9674661812684016,0.962252262504288
1674,wine,8,sqrt-order,euclidean,4,0.9625842696629214,0.960767073779446,0.9685524256651016,0.963298653574878
1675,wine,8,sqrt-order,euclidean,5,0.9647752808988768,0.9630105144563524,0.9705313353757196,0.9655342601356336
1676,wine,8,sqrt-order,euclidean,6,0.964101123595506,0.9623142183611558,0.9699775039123629,0.9648531791147072
1677,wine,8,sqrt-order,euclidean,7,0.9644382022471912,0.9627162339776424,0.9702366979655712,0.9652279235194788
1678,wine,8,sqrt-order,euclidean,8,0.963988764044944,0.9622778017405011,0.9699061032863849,0.9647986807094414
1679,wine,8,sqrt-order,euclidean,9,0.9633146067415732,0.9616748199325946,0.9693427230046948,0.9641792309209868
1680,wine,9,uniform,manhattan,2,0.9686516853932584,0.9678316010094846,0.9736582915572528,0.9697399424455124
1681,wine,9,uniform,manhattan,3,0.9752247191011236,0.9745543286552724,0.9792862258295536,0.97623672035223
1682,wine,9,uniform,manhattan,4,0.978202247191011,0.9773663541599356,0.9817744887403516,0.9790453022208684
1683,wine,9,uniform,manhattan,5,0.9776966292134829,0.976762938409045,0.981351953529084,0.978508397677576
1684,wine,9,uniform,manhattan,6,0.9776966292134832,0.9765305220813278,0.981351953529084,0.9784032923673968
1685,wine,9,uniform,manhattan,7,0.9778651685393256,0.9767793571830936,0.9815023474178404,0.9786091227632018
1686,wine,9,uniform,manhattan,8,0.9777528089887639,0.9765794911207328,0.9814084507042252,0.9784582903286116
1687,wine,9,uniform,manhattan,9,0.9779213483146068,0.9766659327262612,0.981549295774648,0.9785842834353496
1688,wine,9,uniform,euclidean,2,0.956741573033708,0.9555514650807416,0.9631413788758921,0.9577891583771676
1689,wine,9,uniform,euclidean,3,0.9612359550561801,0.9596045658502672,0.9671992453781068,0.9620631614779992
1690,wine,9,uniform,euclidean,4,0.9638764044943822,0.9621128966813336,0.9695912906819448,0.9646056692987752
1691,wine,9,uniform,euclidean,5,0.9662921348314608,0.9645423852724831,0.9717028062916104,0.9670142734516852
1692,wine,9,uniform,euclidean,6,0.9682022471910112,0.966370149044451,0.9733951851409776,0.9688546079932788
1693,wine,9,uniform,euclidean,7,0.9699438202247193,0.9681613480146896,0.9748314865653432,0.9705815556165028
1694,wine,9,uniform,euclidean,8,0.9706741573033708,0.9687705353297266,0.9754384167528712,0.9712315756165242
1695,wine,9,uniform,euclidean,9,0.9711797752808988,0.9694202281238152,0.9758834480517758,0.9718185252452568
1696,wine,9,distance,manhattan,2,0.968876404494382,0.9680164958923649,0.9739715126919709,0.96995945848556
1697,wine,9,distance,manhattan,3,0.9748314606741572,0.97402242477643,0.9789384896952336,0.9758018899705762
1698,wine,9,distance,manhattan,4,0.9788202247191009,0.978119647790019,0.9823004694835682,0.9797057704882964
1699,wine,9,distance,manhattan,5,0.9785955056179774,0.9776906874369782,0.9821031272380044,0.9793919022651314
1700,wine,9,distance,manhattan,6,0.9780337078651684,0.9770651472693196,0.9816431924882628,0.9788233265611216
1701,wine,9,distance,manhattan,7,0.979269662921348,0.9782085759425468,0.982676056338028,0.9799618388858344
1702,wine,9,distance,manhattan,8,0.9778651685393256,0.976582166721792,0.9815023474178404,0.9785128318472046
1703,wine,9,distance,manhattan,9,0.9775280898876404,0.976347357743262,0.9812206572769954,0.9782453890223862
1704,wine,9,distance,euclidean,2,0.9603932584269664,0.9588967337362904,0.966394840322538,0.9612496931782092
1705,wine,9,distance,euclidean,3,0.962247191011236,0.9604323402249691,0.9682297883345268,0.9629636901059077
1706,wine,9,distance,euclidean,4,0.9650561797752809,0.9629898859503492,0.9705288155486592,0.96558540389251
1707,wine,9,distance,euclidean,5,0.9656741573033708,0.9635438636757304,0.9712409153603352,0.9661922823490531
1708,wine,9,distance,euclidean,6,0.968370786516854,0.9663860306612626,0.9735394286623698,0.96892881555931
1709,wine,9,distance,euclidean,7,0.968370786516854,0.9663244564418964,0.9735489774807032,0.9689120453533488
1710,wine,9,distance,euclidean,8,0.9680898876404496,0.9659934305227552,0.9733333333333334,0.9685996617968684
1711,wine,9,distance,euclidean,9,0.9690449438202248,0.9669998654905629,0.9740864632237872,0.9695625844449448
1712,wine,9,sqrt-order,manhattan,2,0.9697191011235956,0.9686783661129914,0.9746177985995068,0.9706673257974536
1713,wine,9,sqrt-order,manhattan,3,0.9740449438202248,0.9731056034013345,0.9782553181613218,0.974964420682532
1714,wine,9,sqrt-order,manhattan,4,0.9760674157303372,0.9754424392668206,0.9799325117370892,0.9770903610045768
1715,wine,9,sqrt-order,manhattan,5,0.9742134831460676,0.9734314090184524,0.9784282081377152,0.9752273765925036
1716,wine,9,sqrt-order,manhattan,6,0.9756741573033708,0.9749451198042622,0.9796488654147104,0.9766755406200957
1717,wine,9,sqrt-order,manhattan,7,0.9755617977528088,0.9748813909348036,0.9795774647887324,0.9766088014649706
1718,wine,9,sqrt-order,manhattan,8,0.9752808988764043,0.9746061634577246,0.9792977308294208,0.9763222945821884
1719,wine,9,sqrt-order,manhattan,9,0.97561797752809,0.9749795899078016,0.9796244131455398,0.9766764084392168
